ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.9972,-11.5065,5.5115,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,64.296,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,10619,2018-11-09 10:14:20:259
0.2741,-8.515,-0.7853,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.353,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,10719,2018-11-09 10:14:20:359
-0.3627,-9.4655,-0.0287,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.353,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,10818,2018-11-09 10:14:20:458
-0.3555,-8.157,0.4717,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.353,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,10918,2018-11-09 10:14:20:558
-0.0144,-8.5808,-0.3352,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.353,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,11018,2018-11-09 10:14:20:658
-2.0446,-10.7919,0.1233,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.796,"48° 9‘  48,9633‘‘ N","11° 33‘  26,7352‘‘ E",562.86,NaN,4.6,12,92.3,16 / 20,11119,2018-11-09 10:14:20:759
-1.2797,-11.5999,1.4976,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.796,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11218,2018-11-09 10:14:20:858
1.0487,-13.9331,-0.3747,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.796,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11319,2018-11-09 10:14:20:959
-0.6907,-10.4854,-0.753,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.834,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11418,2018-11-09 10:14:21:058
0.3675,-4.9716,-0.3567,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.834,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11518,2018-11-09 10:14:21:158
-1.1133,-6.2752,5.3367,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.834,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11620,2018-11-09 10:14:21:260
-0.9421,-9.6438,7.5214,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.318,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11719,2018-11-09 10:14:21:359
1.306,-8.7771,0.6812,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.318,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11818,2018-11-09 10:14:21:458
-0.5997,-8.9507,0.1161,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.318,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,11918,2018-11-09 10:14:21:558
-0.9673,-8.5653,1.0606,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.021,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,12018,2018-11-09 10:14:21:658
-0.6105,-8.1989,-0.1293,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.021,"48° 9‘  48,9496‘‘ N","11° 33‘  26,7833‘‘ E",562.92,NaN,4.46,12,104.33,16 / 20,12120,2018-11-09 10:14:21:760
-1.7214,-10.5872,-0.1796,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.021,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12218,2018-11-09 10:14:21:858
-2.4852,-11.7256,0.7973,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.021,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12319,2018-11-09 10:14:21:959
1.1301,-14.4107,-0.4633,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.379,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12418,2018-11-09 10:14:22:058
-0.583,-11.5197,-0.395,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.379,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12518,2018-11-09 10:14:22:158
0.3352,-4.2078,-0.3735,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.379,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12622,2018-11-09 10:14:22:262
-0.7254,-4.9752,3.2609,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.132,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12718,2018-11-09 10:14:22:358
-1.3132,-9.4308,7.5441,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.132,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12818,2018-11-09 10:14:22:458
1.1684,-9.104,1.421,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.132,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,12918,2018-11-09 10:14:22:558
-0.8188,-9.6295,0.0287,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.354,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,13018,2018-11-09 10:14:22:658
-1.391,-8.5509,0.7159,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.354,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8245‘‘ E",563.06,NaN,4.26,12,78.69,16 / 20,13118,2018-11-09 10:14:22:758
-0.6835,-8.0649,0.1413,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.354,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13219,2018-11-09 10:14:22:859
-1.5694,-10.1011,0.4573,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.354,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13318,2018-11-09 10:14:22:958
-2.4481,-12.2368,0.7901,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.445,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13418,2018-11-09 10:14:23:058
0.6788,-14.3437,-1.1432,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.445,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13519,2018-11-09 10:14:23:159
-0.723,-12.0967,0.0838,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.445,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13618,2018-11-09 10:14:23:258
0.085,-5.1284,-0.8619,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.149,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13719,2018-11-09 10:14:23:359
-0.1808,-4.8626,3.0957,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.149,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13819,2018-11-09 10:14:23:459
-2.8192,-10.0353,7.0904,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.149,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,13919,2018-11-09 10:14:23:559
0.7338,-11.0576,2.5426,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.304,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,14019,2018-11-09 10:14:23:659
-0.8452,-10.562,-0.4345,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.304,"48° 9‘  48,9359‘‘ N","11° 33‘  26,8863‘‘ E",563.17,NaN,4.08,8,74.19,16 / 20,14118,2018-11-09 10:14:23:758
-1.2127,-8.9902,0.5746,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.304,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14219,2018-11-09 10:14:23:859
-0.7769,-8.0266,0.2598,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.446,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14318,2018-11-09 10:14:23:958
-1.8483,-10.1203,0.0048,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.446,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14418,2018-11-09 10:14:24:058
-2.7162,-11.9411,0.8104,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.446,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14518,2018-11-09 10:14:24:158
0.7614,-13.9462,-0.4381,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.031,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14618,2018-11-09 10:14:24:258
0.4345,-13.5165,-0.0048,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.031,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14719,2018-11-09 10:14:24:359
-0.1413,-5.9783,-1.1839,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.031,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14818,2018-11-09 10:14:24:458
0.1796,-3.7924,1.1265,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,58.031,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,14918,2018-11-09 10:14:24:558
-3.3543,-11.1211,7.0988,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.289,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,15018,2018-11-09 10:14:24:658
-0.0371,-11.2899,2.3619,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.289,"48° 9‘  48,9496‘‘ N","11° 33‘  26,9859‘‘ E",563.27,NaN,3.99,12,74.83,16 / 20,15119,2018-11-09 10:14:24:759
-0.9505,-10.2747,-0.7793,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.289,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15218,2018-11-09 10:14:24:858
-1.1109,-8.8155,0.6907,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.323,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15321,2018-11-09 10:14:24:961
-0.6261,-7.9164,0.4669,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.323,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15418,2018-11-09 10:14:25:058
-1.1791,-9.5205,0.1987,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.323,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15518,2018-11-09 10:14:25:158
-2.8587,-11.9902,0.9541,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.74,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15618,2018-11-09 10:14:25:258
0.1496,-13.0915,0.9649,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.74,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15719,2018-11-09 10:14:25:359
0.0754,-13.0221,0.1006,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.74,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15821,2018-11-09 10:14:25:461
-0.4417,-6.5003,-1.1636,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.345,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,15918,2018-11-09 10:14:25:558
0.4525,-4.1396,0.3974,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.345,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,16019,2018-11-09 10:14:25:659
-2.3224,-11.1426,6.7971,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.345,"48° 9‘  48,9633‘‘ N","11° 33‘  27,0889‘‘ E",563.44,NaN,3.97,8,55.49,16 / 20,16118,2018-11-09 10:14:25:758
-0.6967,-11.3904,4.2904,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.345,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16219,2018-11-09 10:14:25:859
-1.057,-10.5644,-0.9673,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.776,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16318,2018-11-09 10:14:25:958
-0.9828,-9.0309,0.6117,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.776,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16418,2018-11-09 10:14:26:058
-0.7841,-8.1175,1.0546,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.776,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16519,2018-11-09 10:14:26:159
-1.1504,-9.6798,0.3412,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.075,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16618,2018-11-09 10:14:26:258
-2.5175,-11.4886,0.6225,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.075,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16718,2018-11-09 10:14:26:358
0.0311,-12.7479,1.2821,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.075,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16818,2018-11-09 10:14:26:458
1.0379,-13.9965,-0.4046,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.222,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,16918,2018-11-09 10:14:26:558
-0.8475,-6.4955,-1.136,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.222,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,17019,2018-11-09 10:14:26:659
-0.0563,-3.9576,0.4669,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.222,"48° 9‘  48,9771‘‘ N","11° 33‘  27,1369‘‘ E",563.61,NaN,4.02,16,44.99,16 / 20,17118,2018-11-09 10:14:26:758
-2.9712,-11.8357,6.7385,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.958,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17218,2018-11-09 10:14:26:858
-1.6173,-11.9662,4.5753,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.958,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17319,2018-11-09 10:14:26:959
-0.0479,-9.1243,-2.0937,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.958,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17418,2018-11-09 10:14:27:058
-0.9661,-8.9639,0.5578,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,62.958,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17519,2018-11-09 10:14:27:159
-0.899,-8.1678,0.9445,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.065,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17618,2018-11-09 10:14:27:258
-0.7087,-9.3326,0.0287,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.065,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17718,2018-11-09 10:14:27:358
-2.5175,-11.6657,0.8775,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.065,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17818,2018-11-09 10:14:27:458
-0.4345,-11.9614,1.7166,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.896,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,17919,2018-11-09 10:14:27:559
1.0511,-13.5907,-0.2634,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.896,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,18020,2018-11-09 10:14:27:660
-0.7805,-7.2185,-1.257,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,59.896,"48° 9‘  48,9496‘‘ N","11° 33‘  27,2777‘‘ E",563.71,NaN,4.06,8,110.56,16 / 20,18118,2018-11-09 10:14:27:758
0.5064,-4.2509,-0.0958,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.331,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18219,2018-11-09 10:14:27:859
-3.1627,-12.0919,6.918,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.331,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18318,2018-11-09 10:14:27:958
-0.9816,-11.6657,5.0254,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.331,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18418,2018-11-09 10:14:28:058
-0.3436,-9.9683,-2.0686,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.331,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18521,2018-11-09 10:14:28:161
-0.3699,-9.1099,-0.0335,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.663,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18619,2018-11-09 10:14:28:259
-1.2079,-8.2217,0.7254,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.663,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18718,2018-11-09 10:14:28:358
-1.6616,-9.0728,0.1137,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.663,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18818,2018-11-09 10:14:28:458
-2.1991,-11.0852,0.559,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.809,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,18919,2018-11-09 10:14:28:559
-0.844,-12.0201,1.4928,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.809,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,19021,2018-11-09 10:14:28:661
1.2821,-14.3461,-0.7793,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.809,"48° 9‘  48,9084‘‘ N","11° 33‘  27,4184‘‘ E",563.81,NaN,4.16,8,113.27,16 / 20,19118,2018-11-09 10:14:28:758
-0.7039,-7.0497,-1.2869,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.08,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19218,2018-11-09 10:14:28:858
0.2897,-4.027,0.1221,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.08,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19318,2018-11-09 10:14:28:958
-2.551,-9.4822,6.1447,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,63.08,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19418,2018-11-09 10:14:29:058
-1.5083,-11.7328,5.5976,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.94,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19518,2018-11-09 10:14:29:158
-0.1748,-9.1542,-1.7549,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.94,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19618,2018-11-09 10:14:29:258
-0.4824,-9.3338,0.3017,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,61.94,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19719,2018-11-09 10:14:29:359
-1.1959,-8.2301,1.2522,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.755,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19818,2018-11-09 10:14:29:458
-0.4489,-8.8166,-0.1365,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.755,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,19918,2018-11-09 10:14:29:558
-2.2924,-11.1175,0.7242,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.755,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,20018,2018-11-09 10:14:29:658
-2.2158,-11.3042,0.5207,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.755,"48° 9‘  48,8672‘‘ N","11° 33‘  27,5489‘‘ E",563.91,NaN,4.24,8,99.12,16 / 20,20118,2018-11-09 10:14:29:758
1.4617,-14.2491,-0.9433,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.991,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20219,2018-11-09 10:14:29:859
-1.093,-10.3789,-0.7111,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.991,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20318,2018-11-09 10:14:29:958
0.3484,-4.5047,-0.4441,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,54.991,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20418,2018-11-09 10:14:30:058
-1.7526,-7.6926,5.7401,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.141,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20519,2018-11-09 10:14:30:159
-0.7793,-10.4279,7.944,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.141,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20618,2018-11-09 10:14:30:258
0.3651,-8.4515,-0.9744,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,65.141,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20719,2018-11-09 10:14:30:359
-0.4669,-9.0453,-0.0611,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.561,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20818,2018-11-09 10:14:30:458
-1.2354,-8.3773,1.1013,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.561,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,20918,2018-11-09 10:14:30:558
-0.9625,-8.6,-0.4058,-15.97,-19.03,-50.76,117.1,-4.32,17.46,8,60.561,"48° 9‘  48,8397‘‘ N","11° 33‘  27,6313‘‘ E",564.05,NaN,4.23,8,109.54,16 / 20,21018,2018-11-09 10:14:30:658
